Lat,Long,Negotiable,Area,NoofBedrooms,NoofBathrooms,FloorType,NoofBalconies,Age,Maint_sqft,Furnished,Facing,OnFloor,NooffloorsinBldg,Parking,PowerBackup,WaterSupply,HousePriceinK
19.19263666,72.85971296,Non-negotiable,300,1,1,Marble/Granite,0,5-10 years old,3.3,Unfurnished,NA,0,7,Bike and Car,Full,Corporation,3500
19.23487936,72.84164702,Negotiable,430,1,1,Vitrified Tiles,0,>10 years old,2.3,Semi,West,0,4,Bike and Car,NA,Corporation,9500
19.17656816,72.96622893,Negotiable,740,2,2,Vitrified Tiles,0,5-10 years old,4.7,Semi,East,4,7,Bike and Car,NA,Corporation,15e3
19.2084138,72.8601097,Negotiable,521,1,1,Vitrified Tiles,0,>10 years old,4.2,Semi,East,6,7,None,Full,Corporation,9500
19.09732048,72.90655651,Non-negotiable,550,1,1,Vitrified Tiles,1,>10 years old,2.5,Semi,East,3,4,Bike and Car,None,Both,9200
19.1582376,72.9326521,Negotiable,620,1,2,NA,3,5-10 years old,4.8,Semi,West,12,15,Car,NA,Both,9200
19.240512,72.869406,Negotiable,535,1,2,Vitrified Tiles,2,Under Construction,4.7,Unfurnished,East,11,12,Bike and Car,Full,Corporation,9200
19.1773998,72.95184261,Negotiable,693,1,2,Vitrified Tiles,2,5-10 years old,2.3,Full,North,6,7,Bike and Car,NA,Both,12500
19.16678199,72.84299439,Non-negotiable,2400,4,4,Vitrified Tiles,2,Newly Constructed,0.2,Full,South,0,0,Car,NA,Corporation,45e3
19.13039415,72.8503169,Negotiable,435,1,1,Vitrified Tiles,1,>10 years old,2.5,Semi,East,7,7,Bike and Car,None,Corporation,5e3
19.25595146,72.85911058,Negotiable,480,1,1,Marble/Granite,0,>10 years old,3.1,Semi,East,6,7,Bike and Car,None,Corporation,7900
19.19519554,72.83410529,Negotiable,700,2,2,Vitrified Tiles,0,Under Construction,5.7,Unfurnished,NA,5,7,Bike and Car,NA,Both,15e3
19.0573297,72.9004963,Negotiable,650,1,1,Marble/Granite,0,>10 years old,2.8,Semi,East,7,7,None,NA,Corporation,9500
18.98735682,72.83590093,Non-negotiable,180,1,1,Marble/Granite,0,>10 years old,1.7,Semi,East,3,5,None,NA,Corporation,6500
19.059906,72.8773938,Negotiable,650,1,2,Vitrified Tiles,1,1-3 years old,6.2,Unfurnished,North,1,17,None,Full,Corporation,9e3
19.08101076,72.86876074,Non-negotiable,1100,2,2,Vitrified Tiles,2,3-5 years old,2.3,Unfurnished,NA,8,8,Bike and Car,NA,Corporation,17500
19.20387992,72.82450656,Non-negotiable,1157,2,2,NA,0,Under Construction,0,Unfurnished,East,11,27,Car,NA,Both,13500
19.07480698,72.84572932,Negotiable,320,1,2,Cement,1,>10 years old,0.2,Unfurnished,NA,0,0,None,Full,Corporation,2600
19.25021183,72.84435375,Negotiable,385,1,1,Cement,1,>10 years old,0,Unfurnished,East,0,1,None,None,Corporation,3e3
19.07065219,72.90379771,Negotiable,510,1,1,Marble/Granite,0,>10 years old,3.9,Semi,East,3,3,Bike and Car,NA,Corporation,10500
19.22527654,72.83387423,Negotiable,470,1,1,Marble/Granite,2,>10 years old,3.4,Semi,East,7,7,Car,Full,Corporation,1e4
19.0292242,72.8796091,Non-negotiable,575,1,1,Vitrified Tiles,1,5-10 years old,0,Unfurnished,NA,1,7,Bike,Full,Corporation,13500
19.19803953,72.87376721,Negotiable,525,1,1,Mosaic,0,>10 years old,3.1,Semi,South-East,7,7,Bike,NA,Both,7800
19.11447525,72.82445526,Negotiable,840,2,2,Marble/Granite,1,>10 years old,0,Semi,West,5,7,None,None,Corporation,4e4
19.20532608,72.82377625,Negotiable,1161,2,2,Vitrified Tiles,2,Newly Constructed,8.6,Unfurnished,North,2,18,Bike and Car,NA,Both,12200
19.160182,72.9461791,Negotiable,900,2,2,Vitrified Tiles,0,3-5 years old,11.1,Unfurnished,East,18,19,Car,NA,Both,17500
19.11872599,72.87712516,Negotiable,700,2,2,Vitrified Tiles,2,>10 years old,3.6,Full,South,1,7,Bike and Car,NA,Both,12500
19.22202492,72.8690567,Negotiable,570,1,2,Vitrified Tiles,1,>10 years old,2.6,Semi,West,4,8,Bike and Car,NA,Both,9500
19.0381465,72.8608031,Negotiable,600,1,2,Vitrified Tiles,1,>10 years old,6.7,Semi,NA,4,4,Bike,NA,Corporation,15e3
19.23472104,72.82895755,Negotiable,600,1,2,Vitrified Tiles,0,3-5 years old,2.8,Semi,East,4,7,None,NA,Corporation,7950
19.25788147,72.86140341,Non-negotiable,745,2,2,Vitrified Tiles,0,1-3 years old,2.4,Unfurnished,North,1,8,None,NA,Corporation,12500
19.1202984,72.8991406,Negotiable,980,2,2,Marble/Granite,2,1-3 years old,1.6,Full,NA,14,14,Bike and Car,NA,Corporation,2e4
19.06421972,72.88938873,Negotiable,800,2,3,NA,3,>10 years old,4.4,Semi,East,6,7,Bike and Car,NA,Corporation,16e3
19.04906147,72.90920488,Non-negotiable,780,2,2,Vitrified Tiles,3,5-10 years old,8.2,Unfurnished,East,4,18,Bike and Car,NA,Corporation,22e3
19.1797618,72.939433,Negotiable,850,2,2,Vitrified Tiles,0,>10 years old,2.4,Full,NA,6,7,Bike and Car,NA,Both,14e3
19.20367847,72.84867459,Non-negotiable,225,1,1,Vitrified Tiles,0,Newly Constructed,0,Unfurnished,West,4,7,Bike and Car,NA,Corporation,3500
19.21440525,72.81777039,Negotiable,1011,2,2,Vitrified Tiles,1,>10 years old,1.2,Semi,North,0,7,Car,Full,Both,15e3
19.1555419,72.8375546,Non-negotiable,699,1,2,Vitrified Tiles,1,>10 years old,5,Semi,East,0,6,None,Full,Corporation,11500
19.09725928,72.88800161,Negotiable,425,1,2,Marble/Granite,1,>10 years old,0,Unfurnished,East,1,1,None,NA,NA,4620
19.10565467,72.8620688,Negotiable,527,2,2,Vitrified Tiles,0,5-10 years old,10,Unfurnished,South,1,11,Bike and Car,NA,Corporation,15e3
19.2487261,72.86009904,Negotiable,1100,2,2,Marble/Granite,2,5-10 years old,2,Full,NA,3,6,Bike and Car,Partial,Both,19500
19.13188952,72.93643622,Negotiable,670,1,2,Vitrified Tiles,1,>10 years old,0,Semi,NA,0,1,Bike,NA,Corporation,5200
19.13792419,72.81061554,Negotiable,600,1,1,Vitrified Tiles,0,3-5 years old,3.2,Unfurnished,North-East,5,7,Bike and Car,NA,Both,8500
19.2097049,72.83734221,Negotiable,880,2,2,Vitrified Tiles,0,>10 years old,3.1,Semi,South,3,7,Bike,None,Both,15500
19.02147312,72.87074569,Negotiable,300,1,2,Vitrified Tiles,0,>10 years old,0,Unfurnished,East,0,0,None,None,Corporation,2500
19.20494962,72.84761224,Negotiable,225,1,1,Vitrified Tiles,0,>10 years old,0,Unfurnished,South,6,7,Bike and Car,None,Corporation,4500
19.201605,72.84430347,Negotiable,1260,3,3,Vitrified Tiles,0,Newly Constructed,4.2,Unfurnished,East,4,7,Bike and Car,Full,Both,23100
19.09037948,72.84179828,Negotiable,1e3,2,2,Vitrified Tiles,2,>10 years old,3,Full,NA,0,2,Bike and Car,Full,Both,23e3
19.0914656,72.8835737,Negotiable,580,1,1,Vitrified Tiles,0,>10 years old,4.3,Full,NA,1,6,Bike and Car,Partial,Corporation,9e3
19.11045647,72.87728882,Negotiable,667,1,1,Vitrified Tiles,1,Newly Constructed,4.5,Unfurnished,East,6,12,Bike and Car,NA,Corporation,9500
19.2420721,72.86963228,Negotiable,300,1,1,Vitrified Tiles,0,Newly Constructed,0,Unfurnished,NA,0,0,Bike,NA,Both,2300
19.0746113,72.8660635,Negotiable,980,2,2,Marble/Granite,0,>10 years old,2.3,Unfurnished,East,5,7,Bike and Car,NA,Corporation,26500
19.24361347,72.87278061,Negotiable,560,2,2,Marble/Granite,2,5-10 years old,4.3,Unfurnished,East,2,7,Bike and Car,Full,Both,7500
19.0106693,72.8367299,Non-negotiable,400,1,1,Vitrified Tiles,0,5-10 years old,0,Unfurnished,North,6,14,Bike,NA,Corporation,6e3
19.01254005,72.82460027,Non-negotiable,1300,2,2,Vitrified Tiles,0,>10 years old,1.5,Full,East,0,4,None,None,Corporation,4e4
19.1810589,72.8526085,Negotiable,270,1,1,Marble/Granite,1,>10 years old,1.3,Semi,NA,4,4,Bike,NA,Corporation,7500
19.16904815,72.84577402,Negotiable,750,2,1,Vitrified Tiles,3,>10 years old,3.7,Unfurnished,West,4,4,None,NA,Borewell,15e3
19.1116146,72.8561424,Negotiable,560,2,2,Marble/Granite,1,1-3 years old,6.3,Semi,East,4,7,Bike and Car,Partial,Both,17e3
19.1774888,72.83842909,Negotiable,1209,3,2,Marble/Granite,0,>10 years old,5.2,Semi,South,7,8,Bike and Car,NA,Both,32500
19.08913,72.89792146,Negotiable,400,1,1,Vitrified Tiles,0,>10 years old,2.5,Unfurnished,NA,2,4,None,NA,Both,6e3
19.153618,72.8340029,Negotiable,815,2,2,Marble/Granite,0,>10 years old,4.9,Unfurnished,East,1,14,Bike and Car,Partial,Corporation,16e3
19.208215,72.8330987,Negotiable,965,2,2,Vitrified Tiles,0,5-10 years old,3.6,Semi,South,11,15,Bike and Car,Full,Both,15300
19.03308057,72.84403073,Negotiable,430,1,1,Cement,0,>10 years old,2.8,Full,NA,2,3,Bike and Car,None,Corporation,17500
19.128437,72.9274162,Negotiable,653,1,2,Vitrified Tiles,2,5-10 years old,8.4,Semi,East,11,11,None,Full,Corporation,14e3
19.1115647,72.900745,Negotiable,1500,3,3,Vitrified Tiles,1,5-10 years old,4.3,Full,NA,1,18,Bike and Car,Full,Corporation,23500
19.04603394,72.90461963,Non-negotiable,880,2,2,Marble/Granite,0,>10 years old,5.1,Unfurnished,South,6,7,None,NA,Both,21e3
19.11073457,72.84823283,Negotiable,225,1,1,Vitrified Tiles,0,>10 years old,2.2,Semi,East,4,7,None,Partial,Corporation,5500
19.1733336,72.9513029,Negotiable,225,1,1,Vitrified Tiles,0,>10 years old,2.7,Full,South,5,7,None,Full,Corporation,4500
19.15527798,72.93256289,Negotiable,180,1,1,Mosaic,0,>10 years old,1.7,Unfurnished,South,0,0,None,NA,Corporation,2600
19.1489598,72.94835353,Non-negotiable,2500,4,2,Vitrified Tiles,4,>10 years old,0,Unfurnished,NA,1,2,Bike and Car,NA,Corporation,4e4
19.21971614,72.84712277,Negotiable,1300,3,2,Vitrified Tiles,0,5-10 years old,3.8,Semi,NA,1,14,Bike,NA,Corporation,26e3
19.21636379,72.82754654,Negotiable,550,1,2,Marble/Granite,0,>10 years old,2.7,Unfurnished,South,0,7,Car,Full,Corporation,8200
19.0418511,72.8759086,Negotiable,900,2,2,Marble/Granite,1,Under Construction,0,Unfurnished,East,2,42,Bike and Car,NA,Both,17e3
18.96083628,72.81697302,Negotiable,350,1,1,Marble/Granite,0,>10 years old,0,Unfurnished,South,2,3,Bike and Car,NA,Both,7e3
18.94855651,72.82863584,Negotiable,427,1,1,Vitrified Tiles,0,>10 years old,0.9,Unfurnished,North,5,7,Bike and Car,NA,Both,15e3
19.2178315,72.8518924,Negotiable,600,1,1,Vitrified Tiles,0,>10 years old,1.3,Semi,West,1,4,Bike and Car,NA,Corporation,9500
19.14557077,72.93640584,Negotiable,565,1,1,Marble/Granite,0,>10 years old,0,Semi,West,7,7,Bike and Car,NA,Corporation,11e3
19.1110621,72.8655922,Negotiable,400,1,1,Vitrified Tiles,0,>10 years old,3.8,Semi,East,4,4,Bike and Car,None,Both,8300
19.12030693,72.83925216,Negotiable,990,2,2,Vitrified Tiles,0,>10 years old,5.1,Full,East,3,16,Bike and Car,NA,Both,19e3
19.1509879,72.9315251,Negotiable,660,1,2,Vitrified Tiles,0,1-3 years old,3.8,Unfurnished,NA,0,20,Bike and Car,Partial,Both,8400
19.18137056,72.81663375,Negotiable,1110,4,2,Vitrified Tiles,2,>10 years old,3.6,Full,East,4,7,Bike and Car,Full,Corporation,11500
19.21340194,72.82395208,Negotiable,1200,2,2,Vitrified Tiles,2,5-10 years old,0.3,Semi,West,0,1,Bike and Car,Full,Corporation,11e3
19.1413747,72.8113012,Negotiable,675,2,2,Vitrified Tiles,0,>10 years old,3,Unfurnished,NA,3,3,Car,NA,Corporation,12500
19.1088761,72.85649471,Negotiable,180,1,1,Vitrified Tiles,0,>10 years old,0,Unfurnished,East,0,0,Bike,None,Corporation,2600
19.14973509,72.82989699,Negotiable,730,2,2,Marble/Granite,3,>10 years old,3.4,Full,East,0,7,Bike and Car,None,Corporation,21500
18.9700159,72.8407904,Non-negotiable,750,2,2,Marble/Granite,0,>10 years old,3.3,Semi,East,0,5,Bike,Full,Both,24e3
19.10541797,72.84651231,Negotiable,700,2,2,Vitrified Tiles,0,Newly Constructed,7.1,Semi,West,4,7,Bike,NA,Corporation,33e3
19.13681564,72.93495135,Negotiable,550,1,1,Vitrified Tiles,1,>10 years old,3.1,Full,NA,6,7,Bike and Car,NA,Corporation,8500
19.21723588,72.82206659,Negotiable,925,2,2,Vitrified Tiles,3,3-5 years old,3.2,Unfurnished,East,7,9,None,NA,Corporation,12e3
19.1741536,72.9345862,Negotiable,396,1,1,Marble/Granite,0,>10 years old,2.1,Semi,North,7,7,None,NA,Corporation,8e3
19.1829209,72.8390793,Negotiable,670,1,2,Cement,3,3-5 years old,5.2,Unfurnished,East,6,7,None,None,Both,10500
19.12484637,72.86364226,Negotiable,464,1,1,Vitrified Tiles,0,Newly Constructed,0,Unfurnished,East,5,5,Bike and Car,NA,Corporation,9500
18.9952851,72.8482933,Negotiable,1405,2,2,Vitrified Tiles,1,5-10 years old,8.9,Semi,NA,5,23,Car,NA,Corporation,51e3
19.1772541,72.86353801,Negotiable,745,2,2,Vitrified Tiles,0,5-10 years old,4,Unfurnished,East,4,8,Bike,NA,Both,13e3
19.19315379,72.84785264,Negotiable,900,2,2,Vitrified Tiles,3,>10 years old,2.8,Semi,West,7,7,Bike and Car,NA,Both,20500
19.17349799,72.85887989,Negotiable,419,1,1,Vitrified Tiles,0,Under Construction,7.2,Semi,North,3,23,Bike and Car,NA,Corporation,11e3
19.16296125,72.94903502,Negotiable,650,1,1,Marble/Granite,1,>10 years old,2.3,Semi,North-East,0,4,Bike and Car,Full,Corporation,10500
19.11371226,72.82813109,Negotiable,1600,4,4,Vitrified Tiles,2,5-10 years old,18.8,Semi,NA,6,14,Bike and Car,NA,Both,1e5
19.05563532,72.83312447,Non-negotiable,664,2,2,Marble/Granite,0,>10 years old,0,Unfurnished,West,5,7,Bike,None,Corporation,2e4
19.23675156,72.83309174,Negotiable,600,1,1,Vitrified Tiles,2,>10 years old,3,Unfurnished,East,3,7,None,NA,Corporation,7400
19.0220646,72.8418319,Negotiable,655,2,1,Marble/Granite,2,>10 years old,8.4,Semi,East,6,7,Car,NA,Both,27500
19.0953699,72.8927379,Non-negotiable,1e3,2,2,Marble/Granite,2,>10 years old,1.4,Full,NA,2,4,Bike and Car,NA,Corporation,15e3
19.16679737,72.93757147,Negotiable,4e3,4,5,Vitrified Tiles,8,5-10 years old,0.8,Full,East,0,2,Bike and Car,NA,Both,5e4
19.11370994,72.90773036,Negotiable,1050,2,2,Marble/Granite,0,>10 years old,7,Unfurnished,NA,14,21,Car,NA,Corporation,34e3
19.0784751,72.85708312,Negotiable,500,1,1,Mosaic,1,>10 years old,2.8,Semi,North,6,6,None,Partial,Corporation,12e3
19.1555729,72.8854138,Negotiable,798,2,2,Vitrified Tiles,1,5-10 years old,3.8,Semi,North,12,20,Bike and Car,Full,Both,8500
19.2488239,72.85865199,Negotiable,475,1,1,Mosaic,0,>10 years old,2.3,Semi,East,3,4,Bike and Car,Full,Both,7600
18.97271584,72.82163785,Negotiable,250,1,1,Vitrified Tiles,0,>10 years old,2,Unfurnished,South-East,0,7,None,NA,Corporation,8e3
19.18940687,72.81994658,Negotiable,900,3,3,Vitrified Tiles,2,Newly Constructed,1.7,Semi,NA,0,1,Bike and Car,NA,Both,8e3
19.1685889,72.8787388,Negotiable,1242,2,2,Vitrified Tiles,0,Newly Constructed,0,Unfurnished,East,28,33,Car,NA,Corporation,2e4
19.1513314,72.9334728,Negotiable,690,1,2,Vitrified Tiles,2,Newly Constructed,0,Unfurnished,East,11,22,Bike and Car,NA,Corporation,10500
19.1833202,72.86086454,Non-negotiable,1680,3,3,Vitrified Tiles,3,Newly Constructed,6,Unfurnished,South,15,36,Bike and Car,NA,Corporation,29e3
19.03734796,72.84276308,Negotiable,960,2,2,Vitrified Tiles,1,5-10 years old,0,Semi,East,4,6,None,NA,Corporation,28e3
19.2621092,72.8608766,Negotiable,280,1,1,Mosaic,0,>10 years old,3.6,Unfurnished,East,3,4,Bike and Car,Full,Both,4800
19.17406967,72.87387933,Negotiable,1500,3,3,Vitrified Tiles,2,5-10 years old,3.3,Semi,NA,17,25,Bike and Car,NA,Both,31500
19.199561,72.8753539,Negotiable,1245,2,2,Vitrified Tiles,1,Newly Constructed,5.6,Semi,West,16,21,Bike and Car,NA,Corporation,17800
19.16768564,72.84590477,Non-negotiable,540,1,1,Marble/Granite,0,>10 years old,12,Unfurnished,East,2,4,Bike and Car,NA,Corporation,11200.000000000002
19.07240246,72.8804432,Negotiable,750,2,2,Vitrified Tiles,0,3-5 years old,2,Full,North-West,4,7,Bike and Car,NA,Corporation,9600
19.1531849,72.9372903,Negotiable,690,1,1,Vitrified Tiles,1,Newly Constructed,0,Unfurnished,East,10,23,Bike and Car,NA,Corporation,8500
19.19423573,72.82624922,Negotiable,950,2,2,Vitrified Tiles,3,3-5 years old,5.8,Unfurnished,South,5,20,Car,NA,Both,11399.999999999998
19.0541472,72.9060503,Negotiable,1700,3,3,Marble/Granite,2,1-3 years old,5.3,Unfurnished,East,8,17,Bike and Car,Full,Both,36e3
19.1883531,72.84315679,Non-negotiable,1e3,2,2,Vitrified Tiles,3,Newly Constructed,2.5,Unfurnished,West,1,7,Bike and Car,NA,Both,25e3
19.10434048,72.8484039,Non-negotiable,441,1,1,Vitrified Tiles,1,>10 years old,0,Semi,South-West,1,6,Car,NA,NA,21e3
19.1656313,72.9649493,Non-negotiable,892,2,2,Vitrified Tiles,0,1-3 years old,0,Semi,East,3,14,Car,NA,Both,15e3
19.16678723,72.93731943,Negotiable,1500,3,2,Marble/Granite,1,5-10 years old,4,Semi,East,1,14,Car,NA,Both,32500
19.262979,72.87487407,Non-negotiable,1395,3,3,Marble/Granite,1,3-5 years old,0,Semi,North-East,14,15,Car,NA,Both,16e3
19.1982274,72.84186969,Negotiable,600,2,1,Vitrified Tiles,1,>10 years old,1.3,Semi,NA,0,3,Bike and Car,Full,Both,10500
19.22103598,72.82913151,Negotiable,646,2,2,Vitrified Tiles,0,>10 years old,0.6,Unfurnished,North,0,1,Bike,NA,Corporation,6500
19.2380223,72.8682676,Negotiable,735,1,1,NA,1,3-5 years old,3.1,Unfurnished,NA,9,10,Bike,NA,Both,9400
19.0815087,72.8376755,Negotiable,625,2,2,Vitrified Tiles,0,Under Construction,0,Unfurnished,South,0,10,Bike,Full,Both,25e3
19.07739837,72.8478897,Negotiable,565,1,1,Vitrified Tiles,0,>10 years old,1.8,Semi,East,0,4,Bike and Car,Full,Corporation,11e3
19.03266521,72.89673767,Negotiable,280,1,1,NA,0,>10 years old,0,Unfurnished,East,0,0,None,NA,Corporation,2200
18.95339,72.8359641,Non-negotiable,500,2,1,Cement,0,>10 years old,1,Full,NA,0,6,None,Full,Corporation,6e4
19.1681728,72.9504043,Negotiable,180,1,1,Cement,0,>10 years old,2.8,Unfurnished,North,2,4,None,Full,Corporation,2600
19.13979603,72.79110484,Negotiable,650,2,2,Vitrified Tiles,1,3-5 years old,0,Unfurnished,East,1,2,Bike and Car,None,Both,4e3
19.16288037,72.83824366,Negotiable,1e3,2,2,Vitrified Tiles,0,Newly Constructed,6,Unfurnished,West,12,21,Bike and Car,Full,Both,14200
19.13658945,72.83076478,Negotiable,1431,3,3,Marble/Granite,1,>10 years old,5.2,Semi,East,0,12,Bike,Full,Both,4e4
19.2562326,72.8507192,Negotiable,400,1,1,Vitrified Tiles,0,5-10 years old,3.8,Unfurnished,North,6,7,None,Full,Corporation,7e3
19.1653162,72.93621,Negotiable,875,2,2,Vitrified Tiles,0,>10 years old,5.7,Full,East,2,16,Bike and Car,Full,Corporation,15500
19.0691433,72.83841705,Negotiable,900,2,2,Vitrified Tiles,0,>10 years old,4.4,Full,East,5,5,Bike and Car,NA,Both,36500
19.16163153,72.94929423,Non-negotiable,513,1,1,Marble/Granite,0,>10 years old,4.9,Unfurnished,NA,5,7,Bike and Car,Full,Both,9e3
19.04521225,72.90304756,Non-negotiable,850,2,2,NA,1,5-10 years old,0,Semi,East,6,7,Bike and Car,NA,Both,18500
19.1783869,72.8474935,Negotiable,435,1,1,Vitrified Tiles,0,>10 years old,2.8,Semi,South,4,4,Bike,NA,Corporation,8e3
18.98114493,72.82574287,Negotiable,520,1,1,Vitrified Tiles,0,>10 years old,3.4,Unfurnished,North-East,7,7,Bike and Car,None,Corporation,16e3
19.0898504,72.9013911,Negotiable,1020,2,2,Vitrified Tiles,0,Newly Constructed,0,Unfurnished,East,1,10,Bike and Car,NA,Corporation,16500
19.1957882,72.8320683,Negotiable,600,1,2,Mosaic,1,>10 years old,5,Semi,West,0,7,Bike and Car,Full,Corporation,11500
19.1705121,72.88124367,Negotiable,780,2,1,Marble/Granite,0,5-10 years old,1.9,Semi,NA,3,7,Bike and Car,Partial,Corporation,9e3
19.07992172,72.88587189,Negotiable,670,1,2,Vitrified Tiles,1,3-5 years old,7.4,Semi,North-East,11,12,Bike and Car,NA,Corporation,9600
19.199134,72.85298583,Negotiable,330,1,1,Vitrified Tiles,1,3-5 years old,3.2,Semi,NA,1,21,Bike,Partial,Both,6500
19.167925,72.84526071,Negotiable,585,1,1,Vitrified Tiles,0,>10 years old,1.1,Full,South-East,2,6,Bike and Car,Full,Both,12e3
19.2244658,72.845368,Negotiable,330,1,1,Vitrified Tiles,0,>10 years old,4.5,Unfurnished,South,0,4,Bike and Car,NA,Both,7500
19.184279,72.9475269,Negotiable,2400,4,4,Vitrified Tiles,2,1-3 years old,2.9,Unfurnished,North,25,42,Bike and Car,Full,Corporation,52500
19.2451888,72.86871338,Negotiable,456,1,1,NA,0,>10 years old,3.1,Semi,South,6,7,Bike and Car,NA,Corporation,7500
19.1116146,72.8561424,Negotiable,450,1,2,Marble/Granite,0,1-3 years old,0,Unfurnished,South,7,7,Bike and Car,NA,Corporation,11e3
19.04612292,72.89441678,Negotiable,1400,4,4,Vitrified Tiles,0,>10 years old,0,Semi,South,0,1,None,NA,Corporation,9e3
19.15133677,72.84652284,Negotiable,250,1,1,Vitrified Tiles,1,>10 years old,2.8,Unfurnished,West,2,7,Bike,NA,Corporation,3500
19.2134004,72.877074,Negotiable,810,2,2,Vitrified Tiles,0,>10 years old,3.7,Semi,South,3,8,Bike and Car,NA,Both,12500
19.03196041,72.84730116,Negotiable,800,2,2,Vitrified Tiles,0,>10 years old,4.4,Unfurnished,North-East,3,7,Bike and Car,NA,Both,47500
19.04994392,72.89221954,Non-negotiable,573,1,1,Marble/Granite,0,>10 years old,3.2,Semi,NA,3,7,Bike,NA,Both,9e3
19.18391626,72.95157059,Negotiable,936,3,3,Vitrified Tiles,0,5-10 years old,6.9,Unfurnished,West,13,18,Bike and Car,NA,Corporation,38e3
19.0667647,72.82616809,Negotiable,555,1,1,Vitrified Tiles,0,>10 years old,4.5,Semi,North,1,10,Bike and Car,NA,Corporation,24e3
19.1572833,72.9504287,Non-negotiable,1090,2,2,Vitrified Tiles,0,1-3 years old,0,Semi,West,1,19,Bike and Car,NA,Corporation,18500
19.13050171,72.93247079,Negotiable,1090,2,3,Vitrified Tiles,0,>10 years old,5,Unfurnished,East,6,15,None,NA,Corporation,16e3
18.95689685,72.83708357,Non-negotiable,242,1,1,NA,1,1-3 years old,0,Semi,NA,6,6,None,NA,Corporation,2200
19.09807669,72.88489129,Negotiable,1366,3,2,Vitrified Tiles,2,5-10 years old,4,Semi,NA,0,10,Bike and Car,Full,Both,22e3
19.16935265,72.96556821,Negotiable,271,1,1,Vitrified Tiles,1,5-10 years old,2.2,Unfurnished,North,2,13,Bike and Car,NA,Both,6200
19.10674091,72.89950724,Negotiable,1170,2,2,Vitrified Tiles,1,>10 years old,5.1,Semi,West,12,14,Car,NA,Corporation,22500
19.1847034,72.9519982,Negotiable,884,3,3,Vitrified Tiles,3,5-10 years old,3.4,Semi,West,28,28,Bike and Car,Partial,Both,22500
19.1821529,72.8194905,Non-negotiable,438,1,1,Vitrified Tiles,0,5-10 years old,3.2,Semi,East,5,7,None,NA,Corporation,5100
19.08006076,72.88331936,Negotiable,530,1,1,Vitrified Tiles,1,>10 years old,2.3,Semi,North-West,1,3,Bike and Car,NA,Corporation,9e3
19.22202492,72.8690567,Negotiable,575,1,2,Marble/Granite,1,>10 years old,3.5,Full,North-East,8,8,Bike and Car,NA,Both,9500
19.00586555,72.85227834,Negotiable,230,1,1,NA,0,5-10 years old,0.4,Semi,North,7,7,None,NA,Both,4500
19.1475029,72.79442596,Negotiable,1680,3,3,NA,3,1-3 years old,6,Semi,West,15,36,Bike and Car,NA,Corporation,31100
19.20426584,72.8406174,Negotiable,1270,3,3,Marble/Granite,0,5-10 years old,4.7,Semi,North-East,10,14,Car,NA,Both,31500
19.11798018,72.87783704,Negotiable,320,1,1,Mosaic,0,>10 years old,1.7,Full,West,3,4,Bike and Car,None,Corporation,7500
